87.92999999999999,78.73929496116313,97.19823257682265,2.6187893048440762,2.318150642968463,0.81388454354216,9.247013717217738,0.4762825528703257
90.39500000000001,82.57696921231508,98.21928771508604,2.3593291493147306,3.24471165242697,0.8028786880386296,25.631052939210814,0.34683636081188585
87.555,78.47925352392296,96.76606890993351,3.9720133924244903,3.2883832139788876,0.8075465279489129,34.25468853636375,0.08770135654882576
86.455,77.57150025087807,95.27653213751869,3.2857459318092808,3.3504271935308267,0.8080726125295989,20.56010017750998,0.6544897456270686
84.15,75.40407589599438,92.8279709134376,1.161868701605139,2.7652859567627446,0.8134519880854163,20.703979490428214,0.2561570550190906
86.605,77.56429500650455,95.63305686019787,1.8922270163157253,3.0046142450609383,0.8054126799598561,24.617210023664672,0.3755569838109172
84.81,74.91595807791181,94.9322273922719,2.396174815550449,2.8438685143627684,0.8068134739082762,38.954513740458204,1.2502118080185916
83.365,73.00158290463,93.95471087747674,2.170528365121577,1.817644855110844,0.8141925423135579,70.04423504971695,0.9269803571643627
82.08,71.96374622356495,92.05561072492551,3.9566331464128437,2.7905715153596837,0.8219640312436383,36.561393421857275,0.5826505017971494
81.43,70.69501554508074,92.10290158540234,1.3648747876906462,2.832609418737162,0.8162227716407198,14.967298640378436,0.09936881740595647
82.255,71.39895349985191,93.39479282747442,1.908523613144599,2.7395848132262373,0.8160709821316962,29.350322433626996,0.410177438121025
83.32000000000001,74.29517407444567,92.2854579886375,2.7914196777137765,1.7166551022062855,0.8048949884461397,10.66644509159068,0.6807852043076589
82.44500000000001,74.14629318024349,90.91643932504799,2.7478815567915786,1.5833966726887734,0.8063042647494759,10.754286958098907,0.6771271304478726
86.58,76.41433460841554,96.6123584343334,4.343004432981034,3.444514270776908,0.8153094452361308,32.15295138510909,0.025943078919785534
91.07499999999999,83.09985991594957,99.04057565460724,2.108550857176799,3.3419910555127728,0.8079423860596515,31.33255327205734,0.1725283417935856
84.345,73.65558912386707,94.8857994041708,4.052366480779694,1.5198929174524327,0.8200982256699274,2.3348429286569212,0.6966298270035823
82.78,71.74879036239756,94.09500658361188,1.866139959872744,1.0312310855597888,0.8196993764129819,96.86496097880296,1.0237685186008212
83.42,74.75086434817977,91.80602006688964,2.3469218867806374,2.124066107378115,0.7938488194347715,40.941672080161425,1.3038263490455335
86.315,77.04835628832814,95.48393514373818,2.712805319700709,2.3657049981008984,0.7955230130753268,50.5123911247297,0.5383922167100477
90.55,82.46313272220009,98.69530309112807,1.9432199749250114,1.9473849851406957,0.7946727686049293,20.583645486707088,1.3437510902556622
