topology,algorithm,algorithm_config_name,calls,load,seed,blocking_rate,average_security_exposure,average_num_recip_channels,average_security_cost
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,2.0,76,0.0,3.5,1.170391061452514,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,2.0,8,0.0,2.642857142857143,0.95,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,2.0,8,0.23,0.4523809523809524,1.2964071856287425,17.659574468085108
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,2.0,8,0.0,2.642857142857143,0.95,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,2.0,36,0.0,2.6666666666666665,0.9615384615384616,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,2.0,36,0.15,0.42857142857142855,1.1122448979591837,17.75609756097561
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,2.0,36,0.0,2.6666666666666665,0.9615384615384616,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,2.0,44,0.0,2.738095238095238,0.8384615384615385,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,2.0,44,0.11,0.6666666666666666,0.9917127071823204,17.055555555555557
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,2.0,44,0.0,2.6904761904761907,0.8461538461538461,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,54,0.0,3.0238095238095237,1.3156028368794326,13.507692307692308
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,54,0.17,0.9761904761904762,1.455128205128205,16.75
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,54,0.0,3.0238095238095237,1.3156028368794326,13.507692307692308
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,12,0.0,3.1904761904761907,1.1232876712328768,13.636363636363637
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,12,0.21,0.7857142857142857,1.4657534246575343,16.733333333333334
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,12,0.0,3.1904761904761907,1.1232876712328768,13.636363636363637
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,5,0.0,2.8333333333333335,1.296875,13.193548387096774
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,5,0.19,1.2380952380952381,0.9690265486725663,14.883720930232558
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,5,0.0,2.8333333333333335,1.296875,13.193548387096774
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,95,0.0,2.738095238095238,1.2238805970149254,13.7
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,95,0.2,0.7380952380952381,1.1583333333333334,16.0
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,95,0.0,2.738095238095238,1.2313432835820894,13.7
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,51,0.0,3.1666666666666665,1.638157894736842,13.08
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,51,0.24,0.7380952380952381,1.763157894736842,17.058823529411764
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,51,0.0,3.1666666666666665,1.644736842105263,13.08
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,21,0.0,2.380952380952381,1.0968992248062015,12.776119402985074
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,21,0.23,0.5952380952380952,1.1984126984126984,15.590909090909092
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,21,0.0,2.5238095238095237,1.050387596899225,12.776119402985074
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,76,0.0,3.4523809523809526,1.589385474860335,13.974025974025974
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,76,0.27,0.6904761904761905,1.5934065934065933,17.92
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,76,0.0,3.4523809523809526,1.589385474860335,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,8,0.0,2.857142857142857,1.2142857142857142,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,8,0.28,0.8571428571428571,1.3203125,16.142857142857142
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,8,0.0,2.857142857142857,1.2142857142857142,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,36,0.0,2.5714285714285716,1.376923076923077,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,36,0.21,0.7619047619047619,1.1111111111111112,16.257142857142856
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,36,0.0,2.642857142857143,1.3,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,4.0,44,0.0,2.857142857142857,1.0538461538461539,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,4.0,44,0.19,0.9523809523809523,0.9728682170542635,15.41304347826087
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,4.0,44,0.0,2.8095238095238093,1.0769230769230769,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,54,0.0,2.9047619047619047,1.599290780141844,13.507692307692308
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,54,0.18,1.1428571428571428,1.4703703703703703,15.617021276595745
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,54,0.0,2.9047619047619047,1.599290780141844,13.507692307692308
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,12,0.0,3.0952380952380953,1.2602739726027397,13.636363636363637
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,12,0.28,0.9761904761904762,1.1574074074074074,15.526315789473685
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,12,0.0,3.0952380952380953,1.2602739726027397,13.636363636363637
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,5,0.0,2.761904761904762,1.453125,13.193548387096774
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,5,0.19,1.2142857142857142,1.1605504587155964,14.604651162790697
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,5,0.0,2.761904761904762,1.453125,13.193548387096774
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,95,0.0,2.4523809523809526,1.3656716417910448,13.7
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,95,0.21,0.8333333333333334,1.1722689075630253,16.153846153846153
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,95,0.0,2.4523809523809526,1.3656716417910448,13.7
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,51,0.0,3.4285714285714284,1.9342105263157894,13.08
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,51,0.28,1.1428571428571428,1.296875,15.170212765957446
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,51,0.0,3.4285714285714284,1.9342105263157894,13.08
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,21,0.0,2.380952380952381,1.3604651162790697,12.776119402985074
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,21,0.25,0.8095238095238095,1.5695652173913044,15.214285714285714
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,21,0.0,2.5238095238095237,1.2984496124031009,12.776119402985074
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,76,0.0,3.8095238095238093,1.8854748603351956,13.974025974025974
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,76,0.29,0.9523809523809523,1.2232704402515724,16.9375
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,76,0.0,3.8095238095238093,1.8854748603351956,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,8,0.0,2.738095238095238,1.4857142857142858,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,8,0.29,1.0714285714285714,1.4918032786885247,15.926829268292684
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,8,0.0,2.738095238095238,1.4857142857142858,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,36,0.0,2.5714285714285716,1.5461538461538462,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,36,0.23,0.9761904761904762,1.148936170212766,15.545454545454545
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,36,0.0,2.642857142857143,1.5461538461538462,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,44,0.0,2.761904761904762,1.2384615384615385,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,44,0.2,0.8333333333333334,1.0689655172413792,14.733333333333333
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,44,0.0,2.7142857142857144,1.2538461538461538,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,54,0.0,2.9047619047619047,1.797872340425532,13.507692307692308
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,54,0.19,1.2142857142857142,1.4090909090909092,14.891304347826088
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,54,0.0,2.9047619047619047,1.797872340425532,13.507692307692308
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,12,0.0,3.0714285714285716,1.4726027397260273,13.636363636363637
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,12,0.28,0.7619047619047619,1.3035714285714286,15.842105263157896
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,12,0.0,3.0238095238095237,1.4794520547945205,13.636363636363637
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,5,0.0,2.6904761904761907,1.546875,13.193548387096774
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,5,0.2,1.2619047619047619,1.1666666666666667,14.5
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,5,0.0,2.6904761904761907,1.546875,13.193548387096774
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,95,0.0,2.619047619047619,1.4477611940298507,13.7
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,95,0.23,1.119047619047619,1.1603773584905661,15.594594594594595
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,95,0.0,2.619047619047619,1.4477611940298507,13.7
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,51,0.0,3.357142857142857,2.0592105263157894,13.08
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,51,0.27,1.119047619047619,1.4844961240310077,15.0625
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,51,0.0,3.357142857142857,2.0592105263157894,13.08
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,21,0.0,2.5714285714285716,1.4069767441860466,12.776119402985074
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,21,0.26,0.6190476190476191,1.6339285714285714,15.195121951219512
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,21,0.0,2.6666666666666665,1.3604651162790697,12.776119402985074
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,76,0.0,3.5714285714285716,2.0083798882681565,13.974025974025974
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,76,0.31,1.2142857142857142,1.372340425531915,16.195652173913043
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,76,0.0,3.5714285714285716,2.0083798882681565,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,8,0.0,2.7857142857142856,1.5357142857142858,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,8,0.3,1.0,1.5330578512396693,16.075
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,8,0.0,2.7857142857142856,1.5357142857142858,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,36,0.0,2.5714285714285716,1.7230769230769232,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,36,0.25,0.6666666666666666,1.0806451612903225,16.0
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,36,0.0,2.5714285714285716,1.7230769230769232,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,44,0.0,2.7857142857142856,1.3461538461538463,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,44,0.23,0.9761904761904762,1.0420560747663552,14.642857142857142
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,44,0.0,2.738095238095238,1.376923076923077,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,54,0.0,2.8333333333333335,1.8546099290780143,13.507692307692308
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,54,0.19,1.2142857142857142,1.5413223140495869,14.891304347826088
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,54,0.0,2.8333333333333335,1.8546099290780143,13.507692307692308
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,12,0.0,3.0476190476190474,1.582191780821918,13.636363636363637
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,12,0.28,0.6666666666666666,1.2477477477477477,15.763157894736842
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,12,0.0,3.0952380952380953,1.5753424657534247,13.636363636363637
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,5,0.0,2.7857142857142856,1.640625,13.193548387096774
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,5,0.2,1.2619047619047619,1.25,14.428571428571429
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,5,0.0,2.7857142857142856,1.640625,13.193548387096774
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,95,0.0,2.5714285714285716,1.5597014925373134,13.7
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,95,0.24,1.119047619047619,1.2596153846153846,15.666666666666666
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,95,0.0,2.5714285714285716,1.5597014925373134,13.7
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,51,0.0,3.4285714285714284,2.111842105263158,13.08
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,51,0.27,1.2142857142857142,1.5866141732283465,14.9375
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,51,0.0,3.2857142857142856,2.1447368421052633,13.08
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,21,0.0,2.4285714285714284,1.6085271317829457,12.776119402985074
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,21,0.26,0.7857142857142857,1.7072072072072073,15.121951219512194
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,21,0.0,2.4761904761904763,1.562015503875969,12.776119402985074
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,76,0.0,3.738095238095238,1.9972067039106145,13.974025974025974
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,76,0.32,1.1666666666666667,1.4197080291970803,16.133333333333333
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,76,0.0,3.738095238095238,1.9972067039106145,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,8,0.0,2.7142857142857144,1.6428571428571428,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,8,0.31,0.8095238095238095,1.6322314049586777,16.307692307692307
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,8,0.0,2.7142857142857144,1.6428571428571428,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,36,0.0,2.6904761904761907,1.7615384615384615,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,36,0.24,0.9761904761904762,1.2849462365591398,15.71875
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,36,0.0,2.6904761904761907,1.7615384615384615,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,44,0.0,2.738095238095238,1.4,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,44,0.23,0.9761904761904762,1.1601941747572815,14.357142857142858
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,44,0.0,2.6904761904761907,1.4153846153846155,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,54,0.0,2.8333333333333335,1.99645390070922,13.507692307692308
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,54,0.19,1.2142857142857142,1.5991735537190082,14.891304347826088
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,54,0.0,2.8333333333333335,1.99645390070922,13.507692307692308
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,12,0.0,3.0,1.63013698630137,13.636363636363637
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,12,0.28,0.8571428571428571,1.3073394495412844,15.605263157894736
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,12,0.0,3.0,1.63013698630137,13.636363636363637
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,5,0.0,2.6666666666666665,1.7265625,13.193548387096774
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,5,0.2,1.2380952380952381,1.3,14.5
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,5,0.0,2.6666666666666665,1.7265625,13.193548387096774
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,95,0.0,2.761904761904762,1.6194029850746268,13.7
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,95,0.24,1.0476190476190477,1.2904761904761906,15.75
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,95,0.0,2.761904761904762,1.6194029850746268,13.7
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,51,0.0,3.4285714285714284,2.1842105263157894,13.08
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,51,0.27,1.2142857142857142,1.625984251968504,14.9375
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,51,0.0,3.2857142857142856,2.2039473684210527,13.08
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,21,0.0,2.4761904761904763,1.6395348837209303,12.776119402985074
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,21,0.26,0.8571428571428571,1.7702702702702702,15.121951219512194
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,21,0.0,2.5238095238095237,1.6085271317829457,12.776119402985074
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,76,0.0,3.7142857142857144,2.036312849162011,13.974025974025974
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,76,0.31,0.9285714285714286,1.5070422535211268,16.26086956521739
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,76,0.0,3.7142857142857144,2.036312849162011,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,8,0.0,2.761904761904762,1.7714285714285714,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,8,0.31,0.9285714285714286,1.684873949579832,16.153846153846153
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,8,0.0,2.761904761904762,1.7714285714285714,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,36,0.0,2.5714285714285716,1.8307692307692307,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,36,0.24,0.8333333333333334,1.3526315789473684,15.90625
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,36,0.0,2.5714285714285716,1.8461538461538463,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,44,0.0,2.738095238095238,1.4846153846153847,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,44,0.24,0.9285714285714286,1.1568627450980393,14.463414634146341
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,44,0.0,2.7857142857142856,1.5,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,54,0.0,2.880952380952381,2.024822695035461,13.507692307692308
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,54,0.19,1.2142857142857142,1.615702479338843,14.891304347826088
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,54,0.0,2.880952380952381,2.024822695035461,13.507692307692308
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,12,0.0,2.9761904761904763,1.6986301369863013,13.636363636363637
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,12,0.28,0.8571428571428571,1.3440366972477065,15.605263157894736
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,12,0.0,2.9761904761904763,1.6986301369863013,13.636363636363637
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,5,0.0,2.619047619047619,1.8046875,13.193548387096774
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,5,0.2,1.2619047619047619,1.3365384615384615,14.428571428571429
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,5,0.0,2.619047619047619,1.8046875,13.193548387096774
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,95,0.0,2.9285714285714284,1.7537313432835822,13.7
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,95,0.24,1.0,1.2980769230769231,15.666666666666666
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,95,0.0,2.9285714285714284,1.7537313432835822,13.7
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,51,0.0,3.2142857142857144,2.3421052631578947,13.08
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,51,0.27,1.2142857142857142,1.6496062992125984,14.9375
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,51,0.0,3.2857142857142856,2.3026315789473686,13.08
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,21,0.0,2.5476190476190474,1.6550387596899225,12.776119402985074
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,21,0.26,0.7857142857142857,1.7972972972972974,15.121951219512194
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,21,0.0,2.5238095238095237,1.6162790697674418,12.776119402985074
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,76,0.0,3.7857142857142856,2.1089385474860336,13.974025974025974
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,76,0.32,0.9047619047619048,1.4716312056737588,16.4
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,76,0.0,3.7857142857142856,2.1089385474860336,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,8,0.0,2.761904761904762,1.8142857142857143,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,8,0.31,0.9285714285714286,1.7100840336134453,16.153846153846153
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,8,0.0,2.761904761904762,1.8142857142857143,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,36,0.0,2.6904761904761907,1.9461538461538461,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,36,0.24,0.8333333333333334,1.3673469387755102,16.1875
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,36,0.0,2.761904761904762,1.9923076923076923,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,44,0.0,2.761904761904762,1.623076923076923,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,44,0.24,1.0476190476190477,1.2843137254901962,14.463414634146341
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,44,0.0,2.8095238095238093,1.6384615384615384,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,54,0.0,2.9523809523809526,1.99645390070922,13.507692307692308
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,54,0.2,1.2857142857142858,1.5598290598290598,14.8
