topology,algorithm,algorithm_config_name,calls,load,seed,blocking_rate,average_security_exposure,average_num_recip_channels,average_security_cost
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,6.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,6.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,6.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,8.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,8.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,8.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,10.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,10.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,10.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,12.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,12.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,12.0,47,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,64,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,27,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,45,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,38,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,14,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,60,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,17,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,14.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,14.0,35,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,14.0,94,0.0,2.8095238095238093,1.6492537313432836,13.380952380952381
