topology,algorithm,algorithm_config_name,calls,load,seed,blocking_rate,average_security_exposure,average_num_recip_channels,average_security_cost
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,4.0,39,0.287,11.666666666666666,1.1557659208261617,15.502439024390243
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,4.0,39,0.0,30.88095238095238,1.544459190444592,13.486370157819225
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,4.0,6,0.0,30.666666666666668,1.5314422419685578,13.351664254703328
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,4.0,6,0.289,9.761904761904763,1.2073170731707317,15.567164179104477
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,4.0,6,0.0,30.595238095238095,1.5307587149692412,13.351664254703328
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,4.0,7,0.0,28.952380952380953,1.4146782357194505,13.442546583850932
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,4.0,7,0.264,10.071428571428571,1.053639846743295,15.242105263157894
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,4.0,7,0.0,29.214285714285715,1.4146782357194505,13.442546583850932
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,4.0,30,0.0,28.928571428571427,1.4416666666666667,13.53555219364599
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,4.0,30,0.283,11.714285714285714,0.8895169578622816,14.722222222222221
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,4.0,30,0.0,29.095238095238095,1.4340277777777777,13.53555219364599
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,4.0,70,0.0,30.047619047619047,1.3501381215469612,13.454680534918277
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,4.0,70,0.3,10.047619047619047,1.1515711645101663,15.702412868632708
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,4.0,70,0.0,30.023809523809526,1.3611878453038675,13.454680534918277
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,4.0,92,0.0,29.452380952380953,1.4652294853963839,13.54628224582701
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,4.0,92,0.29,11.30952380952381,0.9439834024896265,14.83739837398374
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,4.0,92,0.0,29.547619047619047,1.4631432545201668,13.54628224582701
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,4.0,45,0.0,30.476190476190474,1.4424410540915396,13.495495495495495
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,4.0,45,0.281,11.714285714285714,0.9729596853490659,14.924675324675325
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,4.0,45,0.0,30.285714285714285,1.457004160887656,13.495495495495495
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,67,0.0,28.785714285714285,1.7250530785562632,13.384036144578314
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,67,0.278,12.452380952380953,1.2103301384451544,14.297927461139896
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,67,0.0,28.333333333333332,1.7399150743099787,13.384036144578314
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,95,0.0,29.761904761904763,1.7777008310249307,13.342606149341142
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,95,0.321,11.714285714285714,1.0553047404063205,14.342541436464089
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,95,0.0,29.80952380952381,1.7777008310249307,13.342606149341142
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,90,0.0,29.261904761904763,1.9483250178189593,13.386949924127466
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,90,0.304,12.571428571428571,1.1674500587544065,14.191549295774648
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,90,0.0,29.19047619047619,1.9575908766928012,13.386949924127466
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,39,0.0,30.976190476190474,2.061380225613802,13.486370157819225
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,39,0.329,13.166666666666666,1.0873015873015872,14.190217391304348
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,39,0.0,31.0,2.1071665560716655,13.486370157819225
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,6,0.0,30.285714285714285,1.991455912508544,13.351664254703328
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,6,0.344,12.071428571428571,1.0854241338112305,14.236311239193084
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,6,0.0,30.261904761904763,2.016062884483937,13.351664254703328
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,7,0.0,29.19047619047619,1.8015184381778742,13.442546583850932
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,7,0.299,11.642857142857142,0.9916666666666667,14.304347826086957
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,7,0.0,28.857142857142858,1.8232104121475055,13.442546583850932
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,30,0.0,29.19047619047619,1.91875,13.53555219364599
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,30,0.312,12.642857142857142,1.0209580838323353,14.177650429799426
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,30,0.0,29.30952380952381,1.9194444444444445,13.53555219364599
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,70,0.0,30.238095238095237,1.8114640883977902,13.454680534918277
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,70,0.337,11.30952380952381,1.0927654609101516,14.651785714285714
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,70,0.0,30.261904761904763,1.8280386740331491,13.454680534918277
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,92,0.0,29.80952380952381,1.9047287899860919,13.54628224582701
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,92,0.316,11.666666666666666,1.0362853628536286,14.110787172011662
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,92,0.0,30.0,1.9123783031988872,13.54628224582701
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,6.0,45,0.0,30.666666666666668,1.9334257975034674,13.495495495495495
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,6.0,45,0.304,13.142857142857142,1.0629965947786606,14.30110497237569
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,6.0,45,0.0,30.261904761904763,1.9452149791955617,13.495495495495495
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,67,0.0,29.571428571428573,2.12137296532201,13.384036144578314
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,67,0.288,12.69047619047619,1.375,14.148936170212766
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,67,0.0,29.547619047619047,2.1291578202406227,13.384036144578314
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,95,0.0,29.571428571428573,2.2416897506925206,13.342606149341142
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,95,0.338,12.642857142857142,1.1953223767383059,13.878260869565217
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,95,0.0,29.666666666666668,2.2472299168975067,13.342606149341142
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,90,0.0,29.0,2.4044903777619386,13.386949924127466
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,90,0.32,12.214285714285714,1.3220551378446115,14.061946902654867
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,90,0.0,29.452380952380953,2.3973627940128295,13.386949924127466
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,39,0.0,30.904761904761905,2.593563370935634,13.486370157819225
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,39,0.339,12.785714285714286,1.2857142857142858,14.156424581005586
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,39,0.0,31.0,2.610816191108162,13.486370157819225
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,6,0.0,29.976190476190474,2.454887218045113,13.351664254703328
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,6,0.352,12.119047619047619,1.2186700767263428,13.920353982300885
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,6,0.0,29.88095238095238,2.4528366370471635,13.351664254703328
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,7,0.0,28.928571428571427,2.2266811279826464,13.442546583850932
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,7,0.309,11.642857142857142,1.11323155216285,14.038805970149253
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,7,0.0,29.142857142857142,2.206435285610991,13.442546583850932
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,30,0.0,29.833333333333332,2.3465277777777778,13.53555219364599
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,30,0.319,12.523809523809524,1.166256157635468,14.12280701754386
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,30,0.0,30.095238095238095,2.3673611111111112,13.53555219364599
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,70,0.0,29.833333333333332,2.2727900552486187,13.454680534918277
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,70,0.349,11.69047619047619,1.2803680981595091,14.546296296296296
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,70,0.0,29.333333333333332,2.255524861878453,13.454680534918277
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,92,0.0,30.785714285714285,2.3650904033379696,13.54628224582701
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,92,0.32,11.80952380952381,1.2512626262626263,14.008849557522124
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,92,0.0,30.761904761904763,2.3727399165507648,13.54628224582701
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,8.0,45,0.0,30.952380952380953,2.3585298196948683,13.495495495495495
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,8.0,45,0.314,13.214285714285714,1.2257281553398058,14.022727272727273
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,8.0,45,0.0,30.0,2.3585298196948683,13.495495495495495
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,67,0.0,29.523809523809526,2.5353857041755132,13.384036144578314
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,67,0.297,13.19047619047619,1.5462962962962963,14.06267029972752
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,67,0.0,29.285714285714285,2.534677990092003,13.384036144578314
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,95,0.0,29.404761904761905,2.6198060941828256,13.342606149341142
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,95,0.344,12.357142857142858,1.2979002624671916,13.743362831858407
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,95,0.0,29.61904761904762,2.6128808864265927,13.342606149341142
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,90,0.0,29.142857142857142,2.8578047042052743,13.386949924127466
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,90,0.323,12.642857142857142,1.5270967741935484,13.919642857142858
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,90,0.0,29.19047619047619,2.882751247327156,13.386949924127466
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,39,0.0,31.238095238095237,3.0899137358991373,13.486370157819225
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,39,0.341,13.357142857142858,1.5498220640569396,14.103932584269662
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,39,0.0,31.30952380952381,3.0799601857996017,13.486370157819225
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,6,0.0,30.142857142857142,2.9183185235816813,13.351664254703328
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,6,0.359,11.761904761904763,1.3328981723237598,13.921686746987952
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,6,0.0,30.38095238095238,2.9340396445659604,13.351664254703328
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,7,0.0,29.19047619047619,2.661243673174259,13.442546583850932
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,7,0.317,11.666666666666666,1.295006570302234,13.98165137614679
